Stock Name,Price
VQYVY,72.78
ANIRU,183.41
RCYKW,681.09
BIATD,364.37
JCIQF,185.23
BRCMV,195.65
HREYY,185.33
VXKSJ,596.43
NRRRB,167.66
YESIY,943.41
QQXML,95.3
ZNISM,126.47
GRYFX,613.03
NLWEG,203.76
QMERR,553.83
NFSBV,296.98
ZKFCQ,34.84
SXEDQ,479.92
EGUBO,956.08
TAXAU,875.76
OMRYY,653.62
VZINX,343.67
NHWAZ,819.36
WSWUS,354.77
DKAVA,220.92
EWZVZ,466.12
VRWUN,28.73
IWLJR,363.45
AIDXL,759.25
VCXWT,939.05
ENHRM,246.03
KPYWL,685.5
TYMVF,622.47
PIWXH,618.83
TZFZK,50.26
BLMGW,931.38
VTLBQ,211.56
PHLQY,833.07
MXCBO,883.11
HQDPE,208.21
COSAU,616.05
MHYOR,886.44
BWKOP,848.87
XHIKU,266.84
ZFKXK,214.12
APUON,869.12
IOOHL,291.63
ORMOR,242.93
JQQCC,337.45
RYCTO,321.48
SGWIR,444.04
VIALB,184.27
CVBXR,225.62
DGZNT,34.52
CBJUA,382.78
UZDMV,275.68
VFNAL,325.15
GCPVX,933.76
EXITY,273.57
MFGJT,390.86
IUPRV,966.41
BZHYH,472.5
SMSIS,375.26
QVDAO,230.87
SQUEP,296.57
CNTYD,677.08
WNNOQ,14.67
OPIUH,479.55
QWCNJ,286.76
GMHVL,66.05
MMESZ,990.39
CJSYL,814.67
ZBKXX,108.51
NAODB,424.89
NYNQT,929.71
WWWWY,649.83
FZEUF,851.54
JHLXD,345.82
IZDVO,628.54
LARKU,336.11
LKYHL,202.7
IVLPI,616.56
WKSJT,65.6
CEFAC,512.94
JEUGX,708.28
QWWNQ,55.25
PPXHZ,491.83
PFFNW,109.95
BGMPS,251.7
CZJVN,157.93
YCXGV,806.69
TXLPA,94.94
BWHIX,38.9
ZAYRX,313.18
IZOZH,412.86
KDXAF,320.3
KMNZX,848.2
SIUBK,663.34
LJVPC,415.69
BULYB,46.23
RWHGQ,137.23
QFZER,542.62
YMEIJ,629.46
NEAAM,179.82
MFEWM,248.84
TBZUC,274.13
WYKNV,307.78
PMQFZ,987.65
XVRFC,25.68
BEAGB,357.16
EEINJ,352.61
JZFFK,187.14
SFXLS,925.46
EROZC,917.66
OXJLI,228.42
OCEAN,404.42
BMLWV,651.08
WKNYI,977.38
TKDXV,606.52
WZDUA,531.27
WBIDN,892.36
CCPPW,278.39
SOGVP,469.6
MVBGB,659.39
VHANI,757.21
PESFD,154.95
IATEX,612.2
EVEYQ,432.15
HQOSU,755.02
XZTGG,162.07
FKAFR,468.31
MWKGZ,532.9
KNXPS,337.28
TATKO,269.61
ECZZU,641.48
KCACX,317.53
CJTIN,993.33
URDIX,815.55
HXABE,485.49
CXWDX,794.88
PRORX,863.46
ZLYAT,990.21
WXHBD,543.72
TMYJO,924.35
XRJRK,453.12
ACQGA,865.78
OFOUJ,331.94
UCQWV,493.36
DQUSE,982.73
PEDPP,392.09
USZDC,216.61
ZADYU,12.7
RPLLP,498.11
CKMVM,312.24
MYMWA,475.95
LPBFD,630.26
UJELG,751.5
LMWUQ,245.11
LFNAO,42.37
DLJAO,23.3
PVHBR,970.13
ADTVP,947.84
OBVGJ,775.79
YVYHM,997.52
IMAYR,826.57
NQYSO,104.75
TSPDD,448.17
RIUMU,424.72
XPDOA,370.67
SSEEX,281.68
VACES,303.58
PTAYG,525.62
NYKCH,755.42
ZCYLR,317.15
TZTMJ,556.99
PWYSK,204.09
ERRRN,881.52
WOAOQ,221.15
KFWIL,391.05
JJVYH,343.78
STSDL,86.4
HKFKV,348.65
YSEAC,938.58
TVBEE,392.24
XFTXR,70.57
KSTSS,69.52
BTLTE,711.84
ORQDM,867.9
AXAXF,761.2
NFNYF,774.76
PCBBL,419.6
LMSLK,114.91
LUFYG,88.44
FWZKV,707.85
AESVJ,472.83
WOFJO,498.74
TKPEK,818.15
GWBMI,439.22
KVUZZ,874.92
NOCXV,893.8
TTLNX,959.08
JWCND,436.63
GCAJT,385.12
TOEEX,150.4
DMLDU,865.57
KCMTE,379.66
GGDPF,656.16
QCYJV,264.64
VRNLD,532.86
RLIOD,389.98
GTIJY,131.39
TOCSF,634.95
SDIFT,187.2
TUJRV,449.35
SZJOF,410.43
CNQGF,355.09
HCDJV,729.64
IQWRN,150.02
VOYVP,34.08
BAGQG,803.83
TDICV,92.31
YZVNV,476.36
UJMWB,838.01
XFNEA,142.67
IIWPV,500.57
GMNLJ,594.6
HBDYQ,65.41
NLQUN,20.17
BDSZW,487.52
MSKVZ,182.14
SIREE,464.6
CDZBW,120.95
BIIZS,168.03
GCASG,828.91
BJEQH,334.59
RZQTR,138.65
VYCUW,233.89
RSCCQ,759.72
QBDPO,455.57
XYDKR,784.93
QIEKP,958.97
GGDSP,429.73
HHFFO,953.93
LCUVH,474.61
RTIVA,537.04
RUJOI,453.61
CKFNV,364.52
NXQUG,422.71
DBOTO,415.55
QDVLZ,235.75
FVBUI,359.9
GXZTG,220.49
IXTPO,810.08
LKODT,692.47
EJTEP,48.12
SSSOB,927.51
KQTBJ,750.0
LTDGX,327.21
NWFSE,123.62
ETLQB,170.53
XYEOU,805.87
WWSSQ,678.73
CQLWE,751.93
FZUDM,43.42
CRGZO,382.95
CDZGR,45.75
JASKG,194.6
XKRXS,418.41
ERSRG,355.53
MWEUK,735.93
KSXPT,607.56
ZZZZU,337.11
QIGTD,869.49
EGZLB,45.76
AUESS,264.1
PZQBS,785.6
JVRRY,761.1
CXJCV,345.11
SDCQR,593.81
DJBFP,147.04
MCOYE,603.88
OEQJI,58.37
YIWRD,297.07
VZZQW,940.57
LASBV,321.78
INADO,358.51
JYWPX,676.22
YYIKX,222.2
YGVMH,999.05
JWLNS,50.19
RYATP,336.42
BINVB,585.4
FILLH,960.34
FIMIE,172.38
FJRHP,522.77
JEOWN,626.43
YUHTF,145.66
TRMPH,318.51
VIZIH,96.73
LGPTX,441.39
CJFXP,471.72
WQHUD,199.33
XBZUE,263.4
DOMCF,394.27
HNJDN,353.09
HIQTN,365.73
ZEFUJ,581.16
LJHSL,363.55
LOHXN,933.82
LZSSP,204.87
INGDG,192.8
VUMAO,149.59
DDZCY,673.46
MLWOC,139.79
QRAFY,258.91
LRJIV,184.83
QNAZL,819.5
AQWMU,707.3
CCPLF,192.99
XFVYQ,375.83
CFOAI,811.15
NYDEC,479.8
RXKBO,943.14
MWROP,179.93
ESVQZ,423.85
EENXB,840.61
UMIWP,728.63
GDOPS,412.11
ELAUQ,57.21
IGSRZ,337.46
HTOBV,260.85
LENGY,514.17
QKBXM,617.78
AIQDX,591.37
XNWPL,143.81
LTDSG,992.59
HKQUD,883.84
BYNML,582.49
XMZXK,530.49
LOOZR,791.24
OHMJE,33.32
PRPGS,661.3
AAZIQ,865.85
WXJZW,911.84
RXPBK,374.93
AUIMO,406.03
PBBFI,819.32
RCJPC,165.11
GQDID,242.51
TRIDD,507.0
QUZPQ,867.84
XJWFH,908.11
ZIFTI,15.74
WGTQK,252.1
GQLNS,959.25
TWPSZ,396.16
LABZD,398.56
ABVWP,852.3
JAYLZ,127.65
VGXOC,440.43
IKKIA,452.08
ZQQIP,787.53
JSZUA,676.88
CRIKR,642.53
PTZGQ,542.37
GJYEO,600.55
MZBNM,923.7
LDZIF,232.53
VGEOT,717.19
CAUGL,815.29
ZCNDF,873.54
EBOFJ,478.52
WVONR,915.32
FGVXX,231.03
SOJVP,760.91
DAATC,306.55
WWXJL,184.85
FWPVN,499.67
DSWLN,251.66
WIZCN,256.53
GURZD,14.34
LTXTE,524.46
FFABT,183.89
MKKMK,610.95
ABEUJ,924.07
CHRCO,631.95
TRWOO,167.85
YXCAG,771.5
TDYWA,83.05
DCKKN,130.64
MSOCR,934.0
ORUPF,293.33
AWQVZ,681.38
YHIGE,129.03
SYXXW,186.16
MRHCV,296.69
UJLTP,272.57
GOOVC,138.01
TBRSL,422.97
NPWUA,211.64
RNHHY,58.8
RPFCV,580.25
HRELH,559.2
EELKG,658.01
MKHSS,399.47
BWOXB,726.96
GFUAU,418.36
JNELO,674.13
VVVTN,43.79
HNTWG,597.54
XQBQF,719.23
WVKDJ,161.2
LUYOV,106.99
AUIRJ,863.47
TOPZC,637.22
UOAOL,262.78
QHIDD,177.55
DVFMP,960.69
KKTNH,869.44
ZAZDC,793.81
OIFML,39.6
HRKYH,211.87
ISRGW,958.65
IVQAO,958.53
DLLND,942.03
CPWRZ,703.57
POAAC,781.66
KIRSP,965.61
FNCEV,327.83
ZSRRV,624.54
OXBRS,419.75
GHSWW,829.22
OJUMW,739.36
PDKVF,931.34
IIOAP,815.22
MHJWN,756.58
RKRBQ,250.96
OMNQM,53.84
NVKPG,478.03
NGUIM,842.04
PFVAU,435.28
BMHND,528.31
HOOXS,925.04
ZRONP,219.76
IQYDJ,451.22
JQFYL,361.13
VXLGA,587.68
JEXFI,398.66
EDMKU,589.71
RVXBF,35.4
XRABV,876.66
UPEYQ,597.15
JNRWF,918.3
NGTJR,331.68
CTDMR,523.1
MNDHL,896.58
AEBIB,771.68
PNHBE,815.02
UGLUW,225.15
CYLYV,949.02
FHGGG,58.24
YRKKH,49.28
ZMSRU,705.81
FMTOD,199.08
MYIJT,221.49
PYHGI,467.47
HHFEG,684.74
WOHVJ,185.06
XKKUP,532.14
PRJEM,33.5
HJWAG,763.11
GKPSQ,963.09
QKVIL,13.22
AVUED,528.33
MMSDA,488.96
VWGPE,253.58
COHQN,760.51
OIRIL,592.82
EWDTO,679.12
MBRKR,846.66
FIFWA,197.11
YHQDA,233.54
GGTXE,286.13
XOOYZ,194.48
JWUAM,938.97
MDYKH,684.16
ZMNPY,538.01
FUPOU,651.27
OOMDZ,494.37
LOJUC,68.79
HAGII,775.56
GZIDH,550.58
CKKCH,289.07
BLNPI,236.3
SHRHS,295.84
KOZYM,984.03
CLSZN,718.96
XFXWE,360.06
RLNGX,978.61
PCLXW,515.11
SDJMM,764.88
YQIRN,608.49
LCBSY,754.45
YAZTN,689.78
CBXZX,732.77
DDFXH,425.61
JNQCN,554.44
SXUPD,776.88
IGNUO,96.26
ILPEJ,162.72
CYLXE,737.04
NNMAH,584.7
KRIHG,778.94
MCNPU,663.03
XUHGK,373.16
BCPWR,380.53
WDLFI,588.56
DSDVB,75.11
HYDBA,852.67
RFNEY,931.23
EPWWM,516.04
CKJFE,267.12
DSVEE,656.33
JNBSW,306.42
OKEZJ,577.62
QEUVM,536.72
LBQWY,303.83
KZLPG,945.53
JQBMH,844.68
FZECF,44.11
ONHJS,135.52
DQDTA,295.04
ZNTDO,560.56
XDUOC,388.76
FXJSE,249.44
SETFC,239.2
RJMPJ,316.71
ARTAA,823.0
QMPFF,877.76
GCAMZ,422.08
MWSCS,481.78
ZPRPH,69.6
DMWOD,214.4
YGKQM,317.81
KILFG,657.94
VXVLH,202.86
LJXUC,165.13
NUJHM,288.2
UMNHR,818.33
PTKSS,552.84
JZNMR,877.32
MAYZO,348.39
CDWRM,446.8
VUGKC,639.36
KEQGU,520.14
VAQBR,807.73
VAHMH,417.39
DQVTR,730.53
FIGNT,67.58
VDJOB,976.23
XOKTN,364.7
WDYFP,806.3
DYJBY,542.3
ZSZAB,76.65
JRDEP,410.41
VGZCB,751.35
KNXYW,886.24
FZEYC,554.05
ONHOE,98.75
KGWPY,221.73
FGPYC,180.78
CLTJE,737.06
TJQOJ,69.84
IBPJB,757.18
LLMQT,539.3
ODYBY,766.35
WAYGC,272.92
YVIQS,163.1
APQRD,631.7
QDZEV,204.79
XHPIK,535.56
JRDAZ,378.72
IFBWU,459.22
IPKBD,671.29
MMIPK,53.91
JXPTJ,564.67
UTJAF,676.67
ZVUVW,273.92
EOJZV,109.66
YGFRW,218.45
SGODS,111.66
JAGOX,144.48
NGGAH,284.09
JCEEH,554.47
YFQZF,272.32
SEGUI,50.51
XZPDP,78.85
YODLE,962.08
YSKVD,481.18
DNZTP,445.62
ECQWH,806.84
YYBOG,837.85
JFVGH,739.28
UABBU,948.85
JVEHA,991.26
WQXRC,11.98
WUDXC,979.26
TGBCP,678.14
KBOTZ,967.17
ZMHES,210.21
FLMNJ,263.6
ZIUQG,485.23
NJPBH,722.1
XZOOO,392.76
VZNSG,558.87
YCNSK,270.92
BGAQV,461.78
OUNGS,631.7
MDJMN,712.92
CTRAD,260.29
RAYZJ,368.53
SDAGQ,654.8
MIXZM,74.4
OVMHK,179.84
JMPGF,117.24
SZTFC,142.01
WXXXO,891.82
XOPHC,85.8
IPUEE,621.57
ACHFN,75.09
UHRDW,398.75
ZTRJO,318.23
LIDNC,623.42
DDFDX,881.95
HLCIY,559.54
QPVUY,666.82
KUCVC,583.81
MOZQX,407.39
SBDWT,613.77
TAYYG,890.18
QZBDF,345.99
SHOWQ,399.73
BZXQX,23.35
GABIZ,911.54
AZTEL,462.62
MIFNI,648.75
SVTHH,603.69
GBMBV,126.02
KNXKX,712.18
GLOBN,321.15
LQQRN,894.95
DHMCT,132.48
ZOCGO,966.27
GJTKQ,33.23
MRVKI,707.55
VQYTK,121.99
BQEVX,790.36
YIIJL,532.6
LOAHR,860.6
VNEGT,637.76
MXZHI,938.22
KHHPX,888.75
EXLML,524.46
PTLDS,57.88
IPXUS,887.58
CHLUK,541.16
EEPNZ,184.73
EIMPW,693.77
MJUCJ,21.14
USLFN,625.6
SLVHN,569.56
OPQCB,984.65
BHOOE,872.25
HDYEN,81.22
TGCNR,979.65
PSOBZ,775.17
ZELPF,904.89
NXAQD,903.04
SIWCG,522.71
MLGXE,182.94
CSZYD,522.51
IVLZI,65.97
OFUUF,944.92
NWLBN,772.81
ZQFAR,280.46
USCNB,562.08
AXWHT,80.58
HXHOY,214.38
HZLRR,585.39
WGRSF,522.92
GFGNW,982.49
AFNKU,693.46
PJBPE,293.45
XKGTV,448.85
UTGTX,208.26
JCFPI,857.33
EWEQS,292.54
JFLZG,766.79
BNMQR,929.11
UQAOT,281.78
EUMFD,421.05
DIQOU,364.01
PYEWV,541.46
CSJLL,357.61
MLKMB,14.65
QVLTA,715.44
NQARE,457.23
PEDJK,76.92
SXIAJ,291.73
DKWKC,105.97
RBGAH,425.22
EQOZN,970.61
NNNQV,832.3
GRQVX,548.23
ZMICK,645.94
UYZLH,614.08
QHNJX,487.0
KDIXB,270.01
WFLRE,904.14
DZMMB,171.13
JRBRH,551.33
GAZFJ,560.55
SGZHW,293.66
YLPSN,830.65
TIRHF,178.43
KJMZX,754.93
TKJUC,163.41
XEECO,236.86
BTSTR,98.01
XPYHU,94.39
OONRX,784.21
DNLSH,650.44
ENROU,428.56
MUZEZ,947.44
ZUCEV,543.08
ZEKDN,58.84
NSFEF,478.88
AAXSZ,637.58
VVQEE,290.32
PKMUE,815.93
FHBVF,269.1
OIZTC,561.74
JPETF,741.92
ORREW,951.31
EFKYE,85.21
WACHB,472.83
ZNEWN,544.89
KJKDR,301.77
DLXJY,288.76
BYVSO,737.74
IHOKE,243.49
RAPKU,107.62
KQEHN,391.41
WATNH,861.6
TUYWR,435.7
RMIOR,911.22
SQZJO,945.63
ZRQUH,391.81
CQUFQ,520.18
TGZPT,122.26
HEZXO,905.14
BTAQC,161.09
REUHZ,841.49
ZWEGA,137.16
VRKYC,131.19
JPOLB,960.44
JOTGH,238.37
AXWZR,257.79
LPCKG,585.87
RGXFB,170.26
JVXGQ,173.54
MVUDN,216.92
JOALX,734.69
AEUMD,109.86
TRQRM,715.02
DGHMR,973.74
GAUCY,75.94
VNSVT,622.71
MDKJH,670.86
XLMFK,486.42
OLYAG,597.21
HTUKO,400.89
ONDZF,177.82
ISWTL,975.37
DASGO,981.26
DCGAY,989.79
XNMXK,253.16
BISKW,520.19
YVBYZ,358.03
SHYHF,119.11
JKKPT,526.0
SIBIP,638.0
QLGLT,854.46
VXLLJ,900.17
WIBZS,170.99
ITWJT,535.05
HUGSI,908.52
ERFKG,10.93
HMKQK,596.12
QCPXM,904.09
YGPRS,361.31
PJEVF,179.51
ZZMYL,318.19
EXRIG,721.78
ZIDHL,629.24
MCUJB,745.89
UPTFF,119.73
NYAJR,252.09
GEQYO,201.84
KUTPR,895.4
VHYXB,649.29
JCRDF,201.59
SXVOG,877.68
OVFWS,999.87
CZTZZ,849.86
ZXVOJ,571.3
FEHBF,368.49
RJOIL,545.66
HVTGC,677.01
EEVMH,351.38
NPQKL,354.02
KMZXE,828.26
AEGZQ,444.08
JICAI,388.51
ANIFW,159.85
UTUOL,206.48
BBMWZ,986.83
AZXPH,595.01
TYBRE,987.5
DJUGN,844.32
DIPZW,996.89
KJQLA,323.5
SLAPF,141.11
IBDLG,660.79
HNTSQ,516.45
HMCQR,412.0
NXWOQ,57.19
GIKFY,110.43
VTMDP,749.26
IVBQG,154.95
CWFBO,236.95
HXFXD,551.78
DQDRQ,11.32
FDNEA,854.76
RKJGB,929.29
GROGP,318.77
PFCTM,939.54
YTWSC,523.27
DIUZB,436.39
VKDDT,248.14
ZZBSR,122.77
SNBKC,50.15
IPUEJ,866.96
OGSUD,386.78
AIENN,631.87
ESJXA,115.73
KHLHK,778.79
LYRER,998.16
ACFZE,206.81
YEKLP,285.41
IMGNK,698.39
VHLXT,703.28
ODGPV,710.41
TSDSR,766.5
EJFLK,279.72
TPUFG,127.82
NGJXB,464.82
NJBUJ,640.19
JCTKX,271.67
GJASL,696.71
CAINM,38.62
BGWOG,368.75
NFCMH,355.31
DYLXY,608.61
DAKBM,230.17
EYNCQ,137.22
KFIDK,764.69
HFLXM,191.79
TXUKG,321.13
DJUTQ,782.6
BMQIE,871.96
PZGPX,740.86
EXUDJ,707.55
BAKGZ,389.23
NZTCX,721.58
EUUWJ,264.26
TCDWS,67.26
MFWUC,452.28
WJKTQ,591.24
YFWZE,449.91
CLZMX,504.23
KZBQG,261.56
SEKPI,667.19
RYFTX,360.51
BJMKM,626.74
VKALX,485.79
HTPJK,555.27
XTPGD,266.84
DFKLI,199.33
YRWLM,590.85
FAHEB,662.86
STQZI,274.86
WFZWG,479.12
GYJCS,820.34
YLEJN,564.41
SYBDF,111.54
YYTQT,599.17
YJTFO,105.15
LHBYK,447.57
ASOVO,604.19
BPKMS,389.51
XNYFU,241.24
WUVMR,395.93
EJXNE,562.47
ZDLCF,660.27
HMPGD,418.3
YHULT,39.35
KDIYQ,168.28
MGTPW,946.81
GBQHD,45.84
JSXHO,661.88
WPSOH,776.3
QWBDV,549.77
UIJMZ,766.09
LSZNS,999.65
VYZNP,554.56
DKXXI,382.95
KNNHT,48.27
HFZJN,869.07
PIZPK,730.77
GLQOK,333.39
RPSUY,686.17
GQZZP,172.3
BJPFP,13.41
ADLBI,108.25
XIBAL,228.51
DXBJA,811.42
UOGGL,576.84
HYWGG,611.99
ANYNG,627.8
MBHLG,741.25
MQWAU,936.89
QNAMI,734.29
BKOOY,180.47
WJSYI,512.54
RTWJQ,169.52
XEYRT,533.64
TZZDZ,774.26
OJPNF,594.28
NTAIQ,592.49
BGJGU,599.84
BRIYP,341.57
FRJXH,644.12
YRDWA,758.0
VBNSG,669.13
ROEXN,678.3
JJTWX,171.98
SGSPU,523.36
HFMKP,27.37
TYZML,907.63
JTULP,572.85
RAXVH,874.53
EXYEG,859.71
QBZBB,594.04
UAODN,586.8
PPLGI,805.68
PQFSC,227.04
XOZKZ,346.41
AAIDI,610.92
VCIMN,149.19
TDYOQ,517.4
NRZHJ,817.58
ZXAZF,194.37
TMLNF,335.02
AUEQF,652.35
BHOFO,137.36
HLFRK,681.87
NFDOR,114.73
WMNUN,101.48
CITJA,557.92
VTVDM,650.69
IIEJC,822.44
ZZJRT,237.26
MGERE,351.88
EPYOB,237.05
XZQPE,410.44
SLACE,577.72
YCSKC,208.74
DXNHY,818.83
DWVUA,873.18
LLPWX,190.72
IBNOP,931.19
QEWDD,974.25
RTMMA,636.21
ZKMUU,681.86
HGFFH,501.99
SKSKR,889.62
OWZDL,319.87
BBNSX,476.42
UOXAU,961.2
ZWCJR,815.91
XQQFC,775.44
UODSC,346.45
ANSXS,685.67
QCVIY,520.25
KDHPL,791.78
ZAVHJ,638.73
RJVNM,33.91
AXGWG,862.62
ULSBO,57.42
MDYDV,474.57
WGIUZ,821.3
KXUTH,627.18
RHNXR,357.89
PKGGU,181.26
JDBPH,834.97
INTCP,850.55
KTVOG,689.45
YGSYB,619.22
AETZX,399.55
NZVZE,726.4
YYHUE,860.16
GNBIV,527.44
FEMOR,188.95
VOTEK,626.02
FAOZT,224.38
OTZTB,578.69
VXXNW,685.84
JGUJZ,132.79
YFLEL,257.95
NBBQV,972.12
TYRIC,942.33
TBSUF,395.88
GERYZ,629.56
BLZTF,58.55
CNAXI,826.74
XOGUD,611.91
HMNQU,536.34
ISNHG,535.49
RQIOM,754.26
AVYNI,829.72
OZLOI,261.72
CGVJT,861.3
BAYBW,233.33
PNVIS,772.03
GGZOW,901.0
FFUFU,735.27
YCUDU,37.93
MHJRM,328.78
EIYCK,432.33
DNIVS,157.24
MJYMX,324.85
XJTQS,157.24
KZTGY,957.82
EYKHR,58.61
SEUEQ,227.87
EWKLQ,57.02
ORLPX,406.64
IGVNH,888.41
KEHHZ,517.21
GMIRE,86.62
DOJKT,452.65
PLXUO,730.97
LOLFR,398.76
XBSCS,677.5
ALOZQ,351.78
AUZGS,906.1
VWQWA,512.32
LWVKN,288.68
EKRDR,422.5
AXBJD,351.29
FHOBK,476.44
CMGUW,14.43
ZACDM,273.65
VFOJN,321.16
HRIYT,84.62
QOUCJ,513.47
VKVKJ,727.01
GDYBE,444.07
QMQOV,737.64
PQDZD,320.11
GAAFW,176.82
DXOWW,861.86
XPSEC,480.39
KCYID,875.42
FIJFM,667.9
WQHOK,949.47
JXGPD,414.9
TETCW,910.62
QTRKT,806.67
DOUOY,155.21
COMBN,137.15
DQWTA,976.84
XNETL,23.48
EAFWO,155.0
JNXLZ,535.12
HNSXP,347.7
AOCTF,102.6
RIGIR,716.15
FRDRS,217.86
GMDXG,396.07
VHTHU,446.85
YYBQI,457.96
KKNPX,436.69
RBADN,155.44
MMRDL,159.88
SJQUG,809.54
TGATK,789.25
EJFQM,620.24
ZOTAD,112.9
XGMFH,177.2
GFUZW,11.49
MFDAX,365.62
QOUWN,792.64
XFVHZ,148.67
MJLCX,245.71
DMZJJ,164.81
DNDSE,305.23
MVOGW,790.81
IUNAX,82.6
JYNNK,155.69
HFWPQ,40.42
IQMEL,522.37
WVFEN,630.75
LGYRR,186.46
QHFZR,335.64
BUPYS,190.32
ALJTA,926.94
IIWGL,185.63
NCVSP,526.5
GNNMK,756.77
XAWTO,977.82
TTSRH,89.34
EARAH,429.45
SQFKH,142.76
XSKMJ,638.05
ZJQNX,771.61
OSFMV,55.51
QCNDZ,970.2
IHBIP,690.3
CPVRN,765.69
EVSMO,505.07
XGDXI,402.74
BJCSO,397.51
WXPOW,259.42
BWDLA,195.92
PWKKF,934.4
MWMDM,888.65
CLQBF,819.9
CAUCB,420.04
WISDI,15.86
CHRGF,385.39
VTJTM,918.22
CYUPJ,648.51
PEZSM,863.4
UUPRG,841.14
FNXRO,499.7
HXZME,549.8
UROHG,528.41
FASUM,988.87
MZAGW,468.8
XDNVW,933.75
WHDYW,290.29
KJDCP,456.6
IWLEB,105.3
GURJP,371.91
XEMOR,411.48
MGEXV,720.88
FVVER,119.75
GZFXF,538.35
KCEMC,788.16
NHOJI,889.82
GOWBJ,410.8
TTMTB,840.65
GPYKC,430.14
PAIQZ,523.61
SMRAS,451.2
MVOYO,507.85
DIWUW,756.55
YEBQN,422.85
QQCXS,280.35
LKUBX,482.31
MQFAO,420.31
GQHKO,367.64
JYZCQ,251.24
BHSXM,195.1
ZLZNX,145.26
UTSVZ,663.53
MZNTN,598.61
IFZBB,300.35
OJCVY,156.82
PYBFJ,429.13
WRYBB,32.42
XOKMQ,810.86
DQQUM,283.69
HPFSD,665.71
MPKCP,590.43
YYIGW,380.17
VOKZO,990.65
TBTQX,199.95
MPRRZ,767.82
ONCRW,908.55
RYYUR,705.91
ZFYUE,993.57
HUZBE,564.57
SUPAI,121.74
WFKOX,156.08
PYVSS,750.93
GXLFZ,467.06
HOMOD,650.91
TSNRE,723.03
SBGIZ,565.08
VVSYZ,973.13
BAUIS,65.82
UGGFS,194.95
ZESOE,746.06
CQKLP,402.96
JVCAT,168.71
QXDLT,546.31
JEIOU,383.37
MGWUL,130.22
LHMJM,983.12
IPKOK,328.43
LXZUZ,154.05
XJJMT,436.33
JMRUL,313.21
JZXAW,440.83
XIRDB,513.3
ZITKF,245.0
GVPHD,447.69
MMCRA,60.14
VKQYK,982.91
WRTQM,681.76
XKSYB,715.58
LRGEB,922.55
UPRIG,747.01
KIQRI,296.72
TULXB,502.57
RHFBK,236.95
AATAI,17.63
UWHUH,903.18
BUPUI,128.29
MSSBN,683.01
XEMAJ,918.86
CLANZ,558.1
LCSPG,914.58
TYRSS,79.28
UFVLP,923.39
EKXFK,846.34
PENIM,576.78
SVWLF,495.34
JQIXC,569.2
ZPBCV,137.71
ESKYI,548.42
NVZMO,714.51
EDEAE,19.93
DNAGS,609.58
QHKSZ,772.12
KJTDH,739.85
ZRNQX,114.0
URDXA,57.22
TSKKQ,204.54
TVWAA,672.62
EDYKT,282.75
SCNBR,99.45
KDFEA,419.08
SEZVH,617.07
MMFES,107.12
PDDLO,593.88
ZIPBK,353.66
WOOBE,882.15
TBYSA,429.36
YCAXI,605.74
VFOHK,647.85
OUHUV,668.55
BZFES,28.23
OEIJE,550.9
QRZMJ,546.71
UMNFJ,243.86
WCDTZ,762.25
PIWRT,972.39
PPZBW,160.13
DYWOT,64.51
JOEIE,504.67
IFOZA,589.56
WDVNH,110.29
XHCKA,402.1
YHRWQ,585.36
MQGZV,352.13
QFGOP,289.86
GRBHN,874.75
RRVNI,333.77
YJIOJ,609.54
ZTJOX,490.34
QMMHW,319.15
XORNR,961.95
QABIR,497.2
SXBUV,659.37
THUGQ,519.16
VSTTM,322.9
VBXLV,583.52
EARVE,625.5
STTXG,539.05
AKKTO,987.07
TVCJX,289.5
VARMD,787.31
IXQNV,363.63
DXYDK,478.21
NWSDK,884.2
DEGDK,856.3
QPDWH,570.75
NNZRL,897.78
USAJZ,822.28
JXPZW,326.01
NQQID,248.16
NEQXN,627.0
KGQVK,701.38
YDIKT,777.71
LCPSR,183.09
SMCPF,172.29
JGRHJ,484.17
VXIXA,552.59
SXHHV,17.33
ZZIJQ,704.78
PWZHF,67.28
FQYVQ,816.1
RNAEK,840.77
WPFKJ,103.5
HNZFP,128.08
YVPDP,453.68
LAIOZ,337.48
TCTIQ,304.91
CPCDL,202.94
MPDNE,682.56
DQFDD,699.97
QRKFA,466.39
MAXNF,701.67
WCAQZ,797.52
TTUOV,919.89
UPIEH,163.42
SWVMM,48.65
EDUSZ,755.81
GWEZQ,851.88
RACJH,758.27
ZMSAK,384.59
HFXMG,461.53
IWFPL,11.13
FGTLC,634.62
NTETU,283.73
DKFKR,354.8
FLHLI,341.3
CCIBV,152.09
DHHEG,420.21
SVDOV,452.84
SPZGE,83.35
ZIDUW,397.33
SCQVH,740.01
UIJUU,214.28
LPFRZ,474.48
UFXTO,20.66
KILQW,364.15
FOBZZ,508.77
DFYOI,25.16
DALER,331.62
DSLOH,862.06
QBGYL,332.75
TUOVO,527.44
WBZJW,712.97
DDZJB,759.29
XTMCJ,116.26
PYVBE,346.62
VZQDW,787.43
LEQIH,687.83
OZTKI,270.15
RSJZJ,498.37
SQCQX,261.58
KNCTW,713.34
AYGDF,316.51
JRDFN,202.81
JETDB,676.51
IUGAL,322.55
QXIWZ,396.03
UZXDF,785.5
EYMXE,763.04
BFLFK,370.64
APXUU,142.03
JXDDV,261.76
IOXUR,801.7
KPYYZ,30.06
LTFUT,398.32
HEWBA,336.3
OTGYS,587.35
